slide_id,label,split,N_patches,feat_mean_norm,feat_std_mean,feat_norm_mean,feat_norm_std
test_064,1,test,6704,3.0465047359466553,0.07633484154939651,3.857228994369507,0.27089524269104004
test_094,1,test,16048,3.720296859741211,0.06253648549318314,4.160141468048096,0.23442691564559937
test_023,0,test,25136,3.3464012145996094,0.06678596884012222,3.9106626510620117,0.20452415943145752
test_111,0,test,2816,2.91774320602417,0.07719819992780685,3.7699410915374756,0.3205268085002899
test_129,0,test,8576,3.356574773788452,0.06981298327445984,3.9504919052124023,0.27684998512268066
test_004,1,test,23440,3.618800640106201,0.06775814294815063,4.141458988189697,0.3246472477912903
test_077,0,test,27072,3.4303178787231445,0.07006677240133286,4.016359329223633,0.2322126179933548
test_012,0,test,14128,3.369849443435669,0.07107114791870117,4.002203464508057,0.278912216424942
test_130,0,test,14144,3.4232358932495117,0.06745640933513641,3.97597599029541,0.3295421004295349
test_103,0,test,16240,3.3341610431671143,0.07358749955892563,4.0299224853515625,0.3012673854827881
test_005,0,test,9776,3.285794734954834,0.07316681742668152,3.940880060195923,0.34067925810813904
test_126,0,test,20912,3.377157211303711,0.07135441899299622,4.026716709136963,0.28353649377822876
test_010,1,test,8720,3.254488229751587,0.07114412635564804,3.8830652236938477,0.3483830392360687
test_032,0,test,39632,3.4451992511749268,0.06984581798315048,4.043907642364502,0.28320515155792236
test_017,0,test,19040,3.361706256866455,0.07304497808218002,4.043342590332031,0.255319207906723
test_096,0,test,6304,3.425609588623047,0.06798319518566132,3.9918205738067627,0.27713894844055176
test_042,0,test,81232,3.68861985206604,0.06451068073511124,4.153680324554443,0.25577738881111145
test_115,0,test,5136,3.0677342414855957,0.0727776363492012,3.790745735168457,0.3445965051651001
test_054,0,test,21216,3.1670563220977783,0.07344292849302292,3.873011589050293,0.3457757830619812
test_091,0,test,9248,3.092252016067505,0.07725364714860916,3.881218910217285,0.3582104444503784
test_114,1,test,128,3.390820264816284,0.07221611589193344,4.049532413482666,0.224534809589386
test_009,0,test,18960,3.2840991020202637,0.06955301016569138,3.8756353855133057,0.3865605890750885
test_063,0,test,9312,3.610198974609375,0.063634492456913,4.0665364265441895,0.20896609127521515
test_072,0,test,3744,2.722430467605591,0.08023974299430847,3.727107048034668,0.30950772762298584
test_113,1,test,15920,3.585233688354492,0.06773766130208969,4.114729881286621,0.23054097592830658
test_021,1,test,59472,3.3870036602020264,0.06721412390470505,3.9491822719573975,0.21972131729125977
test_092,1,test,14080,3.5892691612243652,0.06496015191078186,4.0847249031066895,0.24511504173278809
test_086,0,test,18912,3.5936379432678223,0.06559379398822784,4.083451271057129,0.22662608325481415
test_043,0,test,11712,3.166425943374634,0.07171598821878433,3.8370227813720703,0.27268126606941223
test_095,0,test,17008,3.686194658279419,0.06429039686918259,4.143980026245117,0.22601935267448425
test_022,0,test,24656,3.3689463138580322,0.07219471782445908,4.026383399963379,0.2768573760986328
test_046,1,test,784,3.460628032684326,0.06458105891942978,3.983034610748291,0.22605851292610168
test_087,0,test,16480,3.3250985145568848,0.07243891805410385,3.9885449409484863,0.28715980052948
test_069,1,test,3984,3.812969923019409,0.06082378700375557,4.207391262054443,0.1793431043624878
test_116,1,test,11072,3.559875249862671,0.06477399170398712,4.050309658050537,0.2537383735179901
test_026,1,test,4448,3.2212157249450684,0.07285535335540771,3.906536817550659,0.263134628534317
test_123,0,test,8528,3.283334732055664,0.0724165141582489,3.9530279636383057,0.3443531394004822
test_068,1,test,27648,3.042752265930176,0.07865718007087708,3.894909620285034,0.32651370763778687
test_047,0,test,14240,3.44451642036438,0.06898757070302963,4.012074947357178,0.2923124134540558
test_127,0,test,32288,3.489436626434326,0.06781397014856339,4.021234512329102,0.24007579684257507
test_112,0,test,15872,3.3566040992736816,0.07084970921278,3.9701173305511475,0.31569692492485046
test_040,1,test,13696,3.223313808441162,0.07794956117868423,3.9813859462738037,0.34817126393318176
test_045,0,test,13760,3.2649285793304443,0.07287871092557907,3.9515562057495117,0.2606299817562103
test_109,0,test,15488,3.706571340560913,0.06357710808515549,4.156222820281982,0.27307936549186707
test_007,0,test,14880,3.1606006622314453,0.0756298303604126,3.9017624855041504,0.345281720161438
test_071,1,test,2576,3.389232635498047,0.06951189786195755,3.983168601989746,0.20939478278160095
test_090,1,test,51744,3.1053547859191895,0.0799918845295906,3.971210241317749,0.31623315811157227
test_073,1,test,944,3.4104394912719727,0.07329575717449188,4.063502311706543,0.2257729321718216
test_088,0,test,12976,3.1755926609039307,0.07298920303583145,3.866969585418701,0.2707156538963318
test_033,1,test,21920,3.67511248588562,0.06762287765741348,4.193079471588135,0.27079445123672485
test_024,0,test,11072,3.2505548000335693,0.07064078003168106,3.9139609336853027,0.2968328595161438
test_078,0,test,8368,3.59609317779541,0.06552184373140335,4.09323787689209,0.27060994505882263
test_074,1,test,25680,3.0672531127929688,0.07831989228725433,3.883267641067505,0.34994739294052124
test_070,0,test,13872,3.187095880508423,0.0747276023030281,3.9215950965881348,0.3155059516429901
test_084,1,test,1216,3.618678569793701,0.06504794955253601,4.100142002105713,0.2028782218694687
test_056,0,test,34384,2.951972246170044,0.08166233450174332,3.8862948417663574,0.3322313129901886
test_001,1,test,24528,3.188533306121826,0.07607951015233994,3.9584438800811768,0.3117254078388214
test_034,0,test,9456,3.340273857116699,0.07262030988931656,3.9872777462005615,0.3374454379081726
test_057,0,test,9616,3.3471386432647705,0.06898582726716995,3.9407265186309814,0.3177919089794159
test_025,0,test,3632,3.057466983795166,0.07653138041496277,3.8474514484405518,0.24919705092906952
test_128,0,test,5056,3.416067361831665,0.07144686579704285,4.036322593688965,0.3292806148529053
test_125,0,test,30416,3.481095552444458,0.07073864340782166,4.095025539398193,0.31104111671447754
test_119,0,test,16,3.8824005126953125,0.03936205059289932,4.051434516906738,0.13353091478347778
test_048,1,test,400,3.964632749557495,0.05574704334139824,4.2902679443359375,0.1813940554857254
test_108,1,test,2320,2.770134687423706,0.08143064379692078,3.776712656021118,0.3685667812824249
test_099,1,test,3920,3.8528473377227783,0.06274592131376266,4.272793769836426,0.24886667728424072
test_067,0,test,36816,3.4050943851470947,0.06750806421041489,3.954436779022217,0.26887035369873047
test_006,0,test,29488,3.2662971019744873,0.07387299090623856,3.9753665924072266,0.28946128487586975
test_058,0,test,26688,3.6253936290740967,0.06437196582555771,4.1009602546691895,0.22619663178920746
test_030,1,test,17424,3.1469061374664307,0.08140441030263901,4.0354084968566895,0.3654877841472626
test_080,0,test,15184,3.5914642810821533,0.06739825010299683,4.114933967590332,0.2540127635002136
test_028,0,test,31008,3.465034246444702,0.06837769597768784,4.043487071990967,0.24717770516872406
test_037,0,test,13344,3.480862855911255,0.06918121129274368,4.079514503479004,0.2993201017379761
test_002,1,test,23856,3.4126760959625244,0.06852991133928299,3.9901630878448486,0.3588302433490753
test_031,0,test,39600,3.6635124683380127,0.06385841220617294,4.129789352416992,0.2346741259098053
test_122,1,test,80,3.9681551456451416,0.0484408438205719,4.209805011749268,0.14988166093826294
test_085,0,test,11024,3.2744297981262207,0.06976570934057236,3.8927652835845947,0.2890414595603943
test_060,0,test,8640,3.21103835105896,0.07496687024831772,3.942091226577759,0.34623953700065613
test_106,0,test,10736,3.150749444961548,0.07636331021785736,3.9196243286132812,0.3485899269580841
test_019,0,test,29440,3.426445484161377,0.0716228187084198,4.0263895988464355,0.25564640760421753
test_089,0,test,17120,3.4714014530181885,0.06343672424554825,3.9592225551605225,0.2286890596151352
test_102,1,test,2224,3.380441665649414,0.06935549527406693,3.973841428756714,0.2338067591190338
test_038,1,test,20368,3.2077348232269287,0.07142210751771927,3.8693814277648926,0.2566083073616028
test_016,1,test,18640,3.5357816219329834,0.07171356678009033,4.155564785003662,0.24091185629367828
test_061,1,test,29264,3.477321147918701,0.07003551721572876,4.054996013641357,0.3500007688999176
test_053,0,test,55440,3.6369881629943848,0.06715204566717148,4.153748035430908,0.25184857845306396
test_059,0,test,25072,3.5582516193389893,0.06770039349794388,4.097806453704834,0.2896330952644348
test_100,0,test,24608,3.306175708770752,0.07215676456689835,3.9565601348876953,0.35326942801475525
test_076,0,test,22416,3.4353597164154053,0.06644628196954727,3.968339443206787,0.2805900275707245
test_029,1,test,10832,3.3570051193237305,0.06902579218149185,3.9679107666015625,0.2378564476966858
test_027,1,test,18448,3.4321296215057373,0.06815466284751892,3.993828535079956,0.31616559624671936
test_018,0,test,5552,3.5295634269714355,0.06739430874586105,4.04904842376709,0.30475056171417236
test_036,0,test,16928,3.3803789615631104,0.069626085460186,3.976930856704712,0.286474347114563
test_041,0,test,22592,3.8154802322387695,0.05760110914707184,4.181053638458252,0.21533311903476715
test_035,0,test,23312,3.315861940383911,0.07249448448419571,3.9732446670532227,0.31371524930000305
test_120,0,test,27104,3.6402950286865234,0.06685157865285873,4.156309604644775,0.24883586168289185
test_020,0,test,3504,3.19223690032959,0.06870206445455551,3.783839702606201,0.37176936864852905
test_110,1,test,5392,3.8037025928497314,0.06047916039824486,4.2016401290893555,0.2081727236509323
test_051,1,test,6544,3.1412198543548584,0.0748722180724144,3.8960578441619873,0.2652493119239807
test_014,0,test,23952,3.194829225540161,0.07664833217859268,3.940768003463745,0.2928617298603058
test_079,1,test,2288,3.763592481613159,0.06279266625642776,4.1948113441467285,0.20899616181850433
test_082,1,test,26736,3.302483320236206,0.07044657319784164,3.917801856994629,0.32925158739089966
test_062,0,test,3584,3.4840340614318848,0.06675108522176743,4.011753082275391,0.2718208432197571
test_083,0,test,8112,3.3153529167175293,0.0674055889248848,3.900855302810669,0.2716507315635681
test_044,0,test,9328,3.59423828125,0.06348267942667007,4.048966407775879,0.1974077820777893
